	origin	yearmonth	segm	doc_id	top10_term_chi2_True	top10_source_chi2_True
0	facebook	2011-11	0.0	4	céréalier charentais, monde selon monsanto, jeune femme, paul françois, monsanto, lasso, procès, pesticides, céréaliers, parasite	ZÉRO CHLORDECONE ZÉRO POISON, Vigilance Responsabilité Santé, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, Basta, média indépendant, Vivons bien, vivons belge, DIVERS NEWS, M.E.I Ile de France, FORUM DES AGRONOMES, Association VIDA - Voir Informer Dénoncer Agir, Chlordecone Poison Affaire de Santé Publique
1	facebook	2011-12	0.0	23	céréalier charentais, monde selon monsanto, jeune femme, paul françois, monsanto, lasso, procès, pesticides, céréaliers, parasite	ZÉRO CHLORDECONE ZÉRO POISON, Vigilance Responsabilité Santé, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, Basta, média indépendant, Vivons bien, vivons belge, DIVERS NEWS, M.E.I Ile de France, FORUM DES AGRONOMES, Association VIDA - Voir Informer Dénoncer Agir, Chlordecone Poison Affaire de Santé Publique
2	facebook	2012-02	0.0	5	céréalier charentais, monde selon monsanto, jeune femme, paul françois, monsanto, lasso, procès, pesticides, céréaliers, parasite	ZÉRO CHLORDECONE ZÉRO POISON, Vigilance Responsabilité Santé, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, Basta, média indépendant, Vivons bien, vivons belge, DIVERS NEWS, M.E.I Ile de France, FORUM DES AGRONOMES, Association VIDA - Voir Informer Dénoncer Agir, Chlordecone Poison Affaire de Santé Publique
3	facebook	2012-04	0.0	4	céréalier charentais, monde selon monsanto, jeune femme, paul françois, monsanto, lasso, procès, pesticides, céréaliers, parasite	ZÉRO CHLORDECONE ZÉRO POISON, Vigilance Responsabilité Santé, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, Basta, média indépendant, Vivons bien, vivons belge, DIVERS NEWS, M.E.I Ile de France, FORUM DES AGRONOMES, Association VIDA - Voir Informer Dénoncer Agir, Chlordecone Poison Affaire de Santé Publique
4	facebook	2012-08	0.0	13	céréalier charentais, monde selon monsanto, jeune femme, paul françois, monsanto, lasso, procès, pesticides, céréaliers, parasite	ZÉRO CHLORDECONE ZÉRO POISON, Vigilance Responsabilité Santé, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, Basta, média indépendant, Vivons bien, vivons belge, DIVERS NEWS, M.E.I Ile de France, FORUM DES AGRONOMES, Association VIDA - Voir Informer Dénoncer Agir, Chlordecone Poison Affaire de Santé Publique
5	facebook	2012-10	1.0	6	santé des français, semences transgéniques, confédération paysanne, agriculteur, ogm, lasso, paysan, monsanto, vérité, syndrome	Basta, média indépendant, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, DIVERS NEWS, Vigilance Responsabilité Santé, Nature & Progrès Belgique, Guillaume Bodin, Inf'OGM, Bio à la Une, Criigen, ASSAUPAMAR
6	facebook	2012-11	1.0	56	santé des français, semences transgéniques, confédération paysanne, agriculteur, ogm, lasso, paysan, monsanto, vérité, syndrome	Basta, média indépendant, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, DIVERS NEWS, Vigilance Responsabilité Santé, Nature & Progrès Belgique, Guillaume Bodin, Inf'OGM, Bio à la Une, Criigen, ASSAUPAMAR
7	facebook	2012-12	1.0	4	santé des français, semences transgéniques, confédération paysanne, agriculteur, ogm, lasso, paysan, monsanto, vérité, syndrome	Basta, média indépendant, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, DIVERS NEWS, Vigilance Responsabilité Santé, Nature & Progrès Belgique, Guillaume Bodin, Inf'OGM, Bio à la Une, Criigen, ASSAUPAMAR
8	facebook	2013-03	1.0	9	santé des français, semences transgéniques, confédération paysanne, agriculteur, ogm, lasso, paysan, monsanto, vérité, syndrome	Basta, média indépendant, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, DIVERS NEWS, Vigilance Responsabilité Santé, Nature & Progrès Belgique, Guillaume Bodin, Inf'OGM, Bio à la Une, Criigen, ASSAUPAMAR
9	facebook	2013-04	1.0	12	santé des français, semences transgéniques, confédération paysanne, agriculteur, ogm, lasso, paysan, monsanto, vérité, syndrome	Basta, média indépendant, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, DIVERS NEWS, Vigilance Responsabilité Santé, Nature & Progrès Belgique, Guillaume Bodin, Inf'OGM, Bio à la Une, Criigen, ASSAUPAMAR
10	facebook	2013-05	1.0	17	santé des français, semences transgéniques, confédération paysanne, agriculteur, ogm, lasso, paysan, monsanto, vérité, syndrome	Basta, média indépendant, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, DIVERS NEWS, Vigilance Responsabilité Santé, Nature & Progrès Belgique, Guillaume Bodin, Inf'OGM, Bio à la Une, Criigen, ASSAUPAMAR
11	facebook	2013-06	1.0	40	santé des français, semences transgéniques, confédération paysanne, agriculteur, ogm, lasso, paysan, monsanto, vérité, syndrome	Basta, média indépendant, Apiculture France aide et conseils pour apiculteur amateur miel et abeilles, DIVERS NEWS, Vigilance Responsabilité Santé, Nature & Progrès Belgique, Guillaume Bodin, Inf'OGM, Bio à la Une, Criigen, ASSAUPAMAR
12	facebook	2013-07	2.0	7	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
13	facebook	2013-08	2.0	10	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
14	facebook	2013-09	2.0	16	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
15	facebook	2013-10	2.0	16	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
16	facebook	2013-11	2.0	66	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
17	facebook	2013-12	2.0	15	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
18	facebook	2014-01	2.0	18	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
19	facebook	2014-02	2.0	12	ogm, épandages, dérogation, martinique, guadeloupe, maïs, marie-monique robin, suspension, collectifs, santé	Les Canards enchaînés, Eelv Aquitaine, Vivons bien, vivons belge, Nature & Progrès Belgique, Bio à la Une, Guillaume Bodin, Un Toit Pour Les Abeilles, Inf'OGM, ZÉRO CHLORDECONE ZÉRO POISON, DIVERS NEWS
20	facebook	2014-04	3.0	6	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
21	facebook	2016-09	3.0	47	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
22	facebook	2016-10	3.0	9	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
23	facebook	2017-01	3.0	4	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
24	facebook	2017-02	3.0	13	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
25	facebook	2017-04	3.0	35	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
26	facebook	2017-05	3.0	5	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
27	facebook	2017-08	3.0	6	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
28	facebook	2017-09	3.0	7	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
29	facebook	2017-11	3.0	7	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
30	facebook	2017-12	3.0	8	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
31	facebook	2018-01	3.0	16	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
32	facebook	2018-02	3.0	3	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
33	facebook	2018-03	3.0	9	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
34	facebook	2018-04	3.0	10	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
35	facebook	2018-05	3.0	13	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
36	facebook	2018-06	3.0	15	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
37	facebook	2018-07	3.0	48	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
38	facebook	2018-08	3.0	33	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
39	facebook	2018-09	3.0	37	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
40	facebook	2018-10	3.0	47	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
41	facebook	2018-11	3.0	56	ogm, monsanto, pesticides, médecin, résidus de pesticides, futures, génération, abeilles, résidus, études	La Demeure du Chaos - The Abode of Chaos, Libournais en transition, Causes convergentes, Agriculture Raisonnée et Permaculture, Guillaume Bodin, Aubagne Insoumise Centre, Les Canards enchaînés, Association VIDA - Voir Informer Dénoncer Agir, M.E.I Ile de France, ACTION CITOYENS SOLIDAIRES
42	facebook	2018-12	4.0	2	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
43	facebook	2019-01	4.0	80	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
44	facebook	2019-02	4.0	20	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
45	facebook	2019-03	4.0	32	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
46	facebook	2019-04	4.0	5	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
47	facebook	2019-06	4.0	7	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
48	facebook	2019-07	4.0	13	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
49	facebook	2019-08	4.0	13	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
50	facebook	2019-09	4.0	39	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
51	facebook	2019-10	4.0	25	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
52	facebook	2019-11	4.0	5	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
53	facebook	2019-12	4.0	74	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
54	facebook	2020-01	4.0	19	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
55	facebook	2020-02	4.0	114	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
56	facebook	2020-04	4.0	26	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
57	facebook	2020-05	4.0	10	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
58	facebook	2020-06	4.0	18	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
59	facebook	2020-08	4.0	26	ogm, stéphane le foll, abeilles, pesticides, faute inexcusable, ecophyto, plan ecophyto, études, nutréa-triskalia, ruches	Insecticide mon amour, Avignon Écologique Sociale et Solidaire, AGRICULTEURS le plus beau métier du monde, non a l arrosage section peninsule acadienne stop spraying acadian peninsul, Chlordecone Poison Affaire de Santé Publique, Parempuyre!, Citoyens pour le Climat Avignon, P@ssion Biodiversité, Boucherie Abolition, Causes convergentes
60	facebook	2020-09	5.0	10	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
61	facebook	2020-10	5.0	60	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
62	facebook	2020-11	5.0	8	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
63	facebook	2020-12	5.0	40	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
64	facebook	2021-01	5.0	20	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
